date,game_pk,link,game_type,season,game_date,official_date,is_tie,game_number,public_facing,double_header,gameday_type,tiebreaker,calendar_event_id,season_display,day_night,scheduled_innings,reverse_home_away_status,inning_break_length,games_in_series,series_game_number,series_description,record_source,if_necessary,if_necessary_description,description,status_abstract_game_state,status_coded_game_state,status_detailed_state,status_status_code,status_start_time_tbd,status_abstract_game_code,teams_away_score,teams_away_is_winner,teams_away_spit_squad,teams_away_series_number,teams_away_league_record_wins,teams_away_league_record_losses,teams_away_league_record_pct,teams_away_team_id,teams_away_team_name,teams_away_team_link,teams_home_score,teams_home_is_winner,teams_home_spit_squad,teams_home_series_number,teams_home_league_record_wins,teams_home_league_record_losses,teams_home_league_record_pct,teams_home_team_id,teams_home_team_name,teams_home_team_link,game_year,game_month,game_day
2023-04-06T23:05:00Z,728219,/api/v1.1/game/728219/feed/live,R,2023,2023-04-06T23:05:00Z,2023-04-06,False,1,True,N,Y,N,44-728219-2023-04-06,2023,night,9,False,120,1,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,9,True,False,1,1,0,1.0,478,Augusta GreenJackets,/api/v1/teams/478,8,False,False,1,0,1,0.0,3705,Columbia Fireflies,/api/v1/teams/3705,2023,4,6
2023-04-06T23:35:00Z,722278,/api/v1.1/game/722278/feed/live,R,2023,2023-04-06T23:35:00Z,2023-04-06,False,1,True,N,Y,N,44-722278-2023-04-06,2023,night,9,False,120,3,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3,True,False,1,1,0,1.0,492,Cedar Rapids Kernels,/api/v1/teams/492,2,False,False,1,0,1,0.0,443,Peoria Chiefs,/api/v1/teams/443,2023,4,6
2023-04-07T01:30:00Z,726566,/api/v1.1/game/726566/feed/live,R,2023,2023-04-07T01:30:00Z,2023-04-06,False,1,True,N,Y,N,44-726566-2023-04-06,2023,night,9,False,120,3,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2,False,False,1,0,1,0.0,419,Hillsboro Hops,/api/v1/teams/419,9,True,False,1,1,0,1.0,460,Tri-City Dust Devils,/api/v1/teams/460,2023,4,6
2023-04-07T01:30:00Z,726152,/api/v1.1/game/726152/feed/live,R,2023,2023-04-07T01:30:00Z,2023-04-06,False,1,True,N,Y,N,44-726152-2023-04-06,2023,night,9,False,120,3,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5,True,False,1,1,0,1.0,259,Fresno Grizzlies,/api/v1/teams/259,3,False,False,1,0,1,0.0,476,San Jose Giants,/api/v1/teams/476,2023,4,6
2023-04-07T01:30:00Z,726149,/api/v1.1/game/726149/feed/live,R,2023,2023-04-07T01:30:00Z,2023-04-06,False,1,True,N,Y,N,44-726149-2023-04-06,2023,night,9,False,120,3,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,0,False,False,1,0,1,0.0,401,Inland Empire 66ers,/api/v1/teams/401,3,True,False,1,1,0,1.0,526,Rancho Cucamonga Quakes,/api/v1/teams/526,2023,4,6
2023-04-07T02:05:00Z,726151,/api/v1.1/game/726151/feed/live,R,2023,2023-04-07T02:05:00Z,2023-04-06,False,1,True,N,Y,N,44-726151-2023-04-06,2023,night,9,False,120,3,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,10,True,False,1,1,0,1.0,515,Modesto Nuts,/api/v1/teams/515,5,False,False,1,0,1,0.0,524,Stockton Ports,/api/v1/teams/524,2023,4,6
2023-04-07T02:15:00Z,726154,/api/v1.1/game/726154/feed/live,R,2023,2023-04-07T02:15:00Z,2023-04-06,False,1,True,N,Y,N,44-726154-2023-04-06,2023,night,9,False,120,3,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,0,False,False,1,0,1,0.0,516,Visalia Rawhide,/api/v1/teams/516,17,True,False,1,1,0,1.0,103,Lake Elsinore Storm,/api/v1/teams/103,2023,4,6
2023-04-06T23:05:00Z,729531,/api/v1.1/game/729531/feed/live,R,2023,2023-04-06T23:05:00Z,2023-04-08,False,3,True,N,Y,N,44-729531-2023-04-06,2023,night,7,False,120,3,1,Regular Season,S,N,Normal Game,,Final,D,Postponed,DR,False,F,,,False,1,0,2,0.0,426,Wilmington Blue Rocks,/api/v1/teams/426,,,False,1,2,0,1.0,488,Aberdeen IronBirds,/api/v1/teams/488,2023,4,6
2023-04-07T16:05:00Z,726157,/api/v1.1/game/726157/feed/live,R,2023,2023-04-07T16:05:00Z,2023-04-07,False,2,True,N,Y,N,44-726157-2023-04-07,2023,day,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2,False,False,1,0,2,0.0,584,Fort Wayne TinCaps,/api/v1/teams/584,8,True,False,1,2,0,1.0,582,West Michigan Whitecaps,/api/v1/teams/582,2023,4,7
2023-04-07T17:00:00Z,729526,/api/v1.1/game/729526/feed/live,R,2023,2023-04-07T17:00:00Z,2023-04-07,False,1,True,N,Y,N,44-729526-2023-04-07,2023,day,9,False,120,3,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,8,False,False,1,0,1,0.0,427,Jersey Shore BlueClaws,/api/v1/teams/427,9,True,False,1,1,0,1.0,453,Brooklyn Cyclones,/api/v1/teams/453,2023,4,7
2023-04-07T22:05:00Z,726158,/api/v1.1/game/726158/feed/live,R,2023,2023-04-07T22:05:00Z,2023-04-07,False,1,True,N,Y,N,44-726158-2023-04-07,2023,night,9,False,120,3,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,4,True,False,1,1,0,1.0,499,Lansing Lugnuts,/api/v1/teams/499,3,False,False,1,0,1,0.0,456,Great Lakes Loons,/api/v1/teams/456,2023,4,7
2023-04-07T22:05:00Z,729527,/api/v1.1/game/729527/feed/live,R,2023,2023-04-07T22:05:00Z,2023-04-07,False,1,True,N,Y,N,44-729527-2023-04-07,2023,night,9,False,120,3,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,1,False,False,1,0,1,0.0,477,Greensboro Grasshoppers,/api/v1/teams/477,8,True,False,1,1,0,1.0,537,Hudson Valley Renegades,/api/v1/teams/537,2023,4,7
2023-04-07T22:10:00Z,729953,/api/v1.1/game/729953/feed/live,R,2023,2023-04-07T22:10:00Z,2023-04-07,False,1,True,N,E,N,44-729953-2023-04-07,2023,night,9,False,120,3,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,7,True,False,1,1,0,1.0,450,Daytona Tortugas,/api/v1/teams/450,6,False,False,1,0,1,0.0,507,St. Lucie Mets,/api/v1/teams/507,2023,4,7
2023-04-07T22:30:00Z,730218,/api/v1.1/game/730218/feed/live,R,2023,2023-04-07T22:30:00Z,2023-04-07,False,2,True,N,E,N,44-730218-2023-04-07,2023,night,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2,True,False,1,1,1,0.5,479,Jupiter Hammerheads,/api/v1/teams/479,0,False,False,1,1,1,0.5,279,Palm Beach Cardinals,/api/v1/teams/279,2023,4,7
2023-04-07T22:30:00Z,729694,/api/v1.1/game/729694/feed/live,R,2023,2023-04-07T22:30:00Z,2023-04-07,False,1,True,N,E,N,44-729694-2023-04-07,2023,night,9,False,120,3,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,7,True,False,1,1,0,1.0,570,Lakeland Flying Tigers,/api/v1/teams/570,4,False,False,1,0,1,0.0,587,Tampa Tarpons,/api/v1/teams/587,2023,4,7
2023-04-07T22:30:00Z,729626,/api/v1.1/game/729626/feed/live,R,2023,2023-04-07T22:30:00Z,2023-04-07,False,1,True,N,E,N,44-729626-2023-04-07,2023,night,9,False,120,3,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2,False,False,1,0,1,0.0,566,Clearwater Threshers,/api/v1/teams/566,3,True,False,1,1,0,1.0,3390,Bradenton Marauders,/api/v1/teams/3390,2023,4,7
2023-04-07T22:35:00Z,726160,/api/v1.1/game/726160/feed/live,R,2023,2023-04-07T22:35:00Z,2023-04-07,False,2,True,N,Y,N,44-726160-2023-04-07,2023,night,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,1,False,False,1,0,2,0.0,459,Dayton Dragons,/api/v1/teams/459,2,True,False,1,2,0,1.0,437,Lake County Captains,/api/v1/teams/437,2023,4,7
2023-04-07T23:00:00Z,729524,/api/v1.1/game/729524/feed/live,R,2023,2023-04-07T23:00:00Z,2023-04-07,False,2,True,N,Y,N,44-729524-2023-04-07,2023,night,9,False,120,2,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3,False,False,1,0,2,0.0,428,Greenville Drive,/api/v1/teams/428,5,True,False,1,2,0,1.0,432,Rome Braves,/api/v1/teams/432,2023,4,7
2023-04-07T23:00:00Z,728087,/api/v1.1/game/728087/feed/live,R,2023,2023-04-07T23:00:00Z,2023-04-07,False,2,True,N,Y,N,44-728087-2023-04-07,2023,night,9,False,120,2,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,1,False,False,1,1,1,0.5,487,Kannapolis Cannon Ballers,/api/v1/teams/487,10,True,False,1,1,1,0.5,485,Down East Wood Ducks,/api/v1/teams/485,2023,4,7
2023-04-07T23:00:00Z,729887,/api/v1.1/game/729887/feed/live,R,2023,2023-04-07T23:00:00Z,2023-04-07,False,2,True,N,E,N,44-729887-2023-04-07,2023,night,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3,False,False,1,1,1,0.5,424,Dunedin Blue Jays,/api/v1/teams/424,4,True,False,1,1,1,0.5,509,Fort Myers Mighty Mussels,/api/v1/teams/509,2023,4,7
2023-04-07T23:05:00Z,727954,/api/v1.1/game/727954/feed/live,R,2023,2023-04-07T23:05:00Z,2023-04-07,False,1,True,N,Y,N,44-727954-2023-04-07,2023,night,9,False,120,3,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,1,False,False,1,0,1,0.0,481,Lynchburg Hillcats,/api/v1/teams/481,4,True,False,1,1,0,1.0,436,Fredericksburg Nationals,/api/v1/teams/436,2023,4,7
2023-04-07T23:05:00Z,729530,/api/v1.1/game/729530/feed/live,R,2023,2023-04-07T23:05:00Z,2023-04-07,False,1,True,N,Y,N,44-729530-2023-04-07,2023,night,9,False,120,3,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2,False,False,1,0,1,0.0,426,Wilmington Blue Rocks,/api/v1/teams/426,4,True,False,1,1,0,1.0,488,Aberdeen IronBirds,/api/v1/teams/488,2023,4,7
2023-04-07T23:05:00Z,727762,/api/v1.1/game/727762/feed/live,R,2023,2023-04-07T23:05:00Z,2023-04-07,False,2,True,N,Y,N,44-727762-2023-04-07,2023,night,9,False,120,2,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,1,False,False,1,1,1,0.5,233,Charleston RiverDogs,/api/v1/teams/233,13,True,False,1,1,1,0.5,521,Myrtle Beach Pelicans,/api/v1/teams/521,2023,4,7
2023-04-07T23:05:00Z,727693,/api/v1.1/game/727693/feed/live,R,2023,2023-04-07T23:05:00Z,2023-04-07,False,2,True,N,Y,N,44-727693-2023-04-07,2023,night,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,15,True,False,1,2,0,1.0,548,Delmarva Shorebirds,/api/v1/teams/548,8,False,False,1,0,2,0.0,414,Salem Red Sox,/api/v1/teams/414,2023,4,7
2023-04-07T23:05:00Z,728018,/api/v1.1/game/728018/feed/live,R,2023,2023-04-07T23:05:00Z,2023-04-07,False,1,True,N,Y,N,44-728018-2023-04-07,2023,night,9,False,120,3,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5,True,False,1,1,0,1.0,249,Carolina Mudcats,/api/v1/teams/249,3,False,False,1,0,1,0.0,3712,Fayetteville Woodpeckers,/api/v1/teams/3712,2023,4,7
2023-04-07T23:30:00Z,726156,/api/v1.1/game/726156/feed/live,R,2023,2023-04-07T23:30:00Z,2023-04-07,False,1,True,N,Y,N,44-726156-2023-04-07,2023,night,9,False,120,3,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5,True,False,1,1,0,1.0,550,South Bend Cubs,/api/v1/teams/550,2,False,False,1,0,1,0.0,565,Quad Cities River Bandits,/api/v1/teams/565,2023,4,7
2023-04-07T23:35:00Z,726159,/api/v1.1/game/726159/feed/live,R,2023,2023-04-07T23:35:00Z,2023-04-07,False,2,True,N,Y,N,44-726159-2023-04-07,2023,night,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5,True,False,1,2,0,1.0,492,Cedar Rapids Kernels,/api/v1/teams/492,4,False,False,1,0,2,0.0,443,Peoria Chiefs,/api/v1/teams/443,2023,4,7
2023-04-07T23:35:00Z,726161,/api/v1.1/game/726161/feed/live,R,2023,2023-04-07T23:35:00Z,2023-04-07,False,1,True,N,Y,N,44-726161-2023-04-07,2023,night,9,False,120,3,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,4,True,False,1,1,0,1.0,572,Wisconsin Timber Rattlers,/api/v1/teams/572,2,False,False,1,0,1,0.0,554,Beloit Sky Carp,/api/v1/teams/554,2023,4,7
2023-04-08T01:30:00Z,726565,/api/v1.1/game/726565/feed/live,R,2023,2023-04-08T01:30:00Z,2023-04-07,False,2,True,N,Y,N,44-726565-2023-04-07,2023,night,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,7,True,False,1,1,1,0.5,419,Hillsboro Hops,/api/v1/teams/419,3,False,False,1,1,1,0.5,460,Tri-City Dust Devils,/api/v1/teams/460,2023,4,7
2023-04-08T01:30:00Z,726148,/api/v1.1/game/726148/feed/live,R,2023,2023-04-08T01:30:00Z,2023-04-07,False,2,True,N,Y,N,44-726148-2023-04-07,2023,night,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3,False,False,1,0,2,0.0,401,Inland Empire 66ers,/api/v1/teams/401,5,True,False,1,2,0,1.0,526,Rancho Cucamonga Quakes,/api/v1/teams/526,2023,4,7
2023-04-08T02:00:00Z,726153,/api/v1.1/game/726153/feed/live,R,2023,2023-04-08T02:00:00Z,2023-04-07,False,2,True,N,Y,N,44-726153-2023-04-07,2023,night,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,9,True,False,1,2,0,1.0,259,Fresno Grizzlies,/api/v1/teams/259,5,False,False,1,0,2,0.0,476,San Jose Giants,/api/v1/teams/476,2023,4,7
2023-04-08T02:05:00Z,726764,/api/v1.1/game/726764/feed/live,R,2023,2023-04-08T02:05:00Z,2023-04-07,False,1,True,N,Y,N,44-726764-2023-04-07,2023,night,9,False,120,2,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3,False,False,1,0,1,0.0,461,Eugene Emeralds,/api/v1/teams/461,4,True,False,1,1,0,1.0,403,Everett AquaSox,/api/v1/teams/403,2023,4,7
2023-04-08T02:05:00Z,726150,/api/v1.1/game/726150/feed/live,R,2023,2023-04-08T02:05:00Z,2023-04-07,False,2,True,N,Y,N,44-726150-2023-04-07,2023,night,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,12,True,False,1,2,0,1.0,515,Modesto Nuts,/api/v1/teams/515,8,False,False,1,0,2,0.0,524,Stockton Ports,/api/v1/teams/524,2023,4,7
2023-04-08T02:15:00Z,726155,/api/v1.1/game/726155/feed/live,R,2023,2023-04-08T02:15:00Z,2023-04-07,False,2,True,N,Y,N,44-726155-2023-04-07,2023,night,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,1,False,False,1,0,2,0.0,516,Visalia Rawhide,/api/v1/teams/516,2,True,False,1,2,0,1.0,103,Lake Elsinore Storm,/api/v1/teams/103,2023,4,7
2023-04-07T22:35:00Z,729528,/api/v1.1/game/729528/feed/live,R,2023,2023-04-07T22:35:00Z,2023-04-26,False,3,True,N,Y,N,44-729528-2023-04-07,2023,night,7,False,120,3,2,Regular Season,S,N,Normal Game,,Final,D,Postponed,DR,False,F,,,False,1,6,9,0.4,2498,Bowling Green Hot Rods,/api/v1/teams/2498,,,False,1,7,8,0.467,573,Asheville Tourists,/api/v1/teams/573,2023,4,7
2023-04-07T23:00:00Z,729525,/api/v1.1/game/729525/feed/live,R,2023,2023-04-07T23:00:00Z,2023-04-25,False,2,True,N,Y,N,44-729525-2023-04-07,2023,night,7,False,120,3,2,Regular Season,S,N,Normal Game,,Final,D,Postponed,DR,False,F,,,False,1,10,4,0.714,580,Winston-Salem Dash,/api/v1/teams/580,,,False,1,9,5,0.643,448,Hickory Crawdads,/api/v1/teams/448,2023,4,7
2023-04-07T23:05:00Z,728222,/api/v1.1/game/728222/feed/live,R,2023,2023-04-07T23:05:00Z,2023-04-30,False,8,True,N,Y,N,44-728222-2023-04-07,2023,night,7,False,120,3,2,Regular Season,S,N,Normal Game,,Final,D,Postponed,DR,False,F,,,False,1,7,12,0.368,478,Augusta GreenJackets,/api/v1/teams/478,,,False,1,12,8,0.6,3705,Columbia Fireflies,/api/v1/teams/3705,2023,4,7
2023-04-08T02:05:00Z,726500,/api/v1.1/game/726500/feed/live,R,2023,2023-04-08T02:05:00Z,2023-05-23,False,2,True,N,Y,N,44-726500-2023-04-07,2023,night,7,False,120,3,1,Regular Season,S,N,Normal Game,,Final,D,Postponed,DG,False,F,,,False,1,20,17,0.541,486,Spokane Indians,/api/v1/teams/486,,,False,1,20,17,0.541,435,Vancouver Canadians,/api/v1/teams/435,2023,4,7
2023-04-08T17:00:00Z,725370,/api/v1.1/game/725370/feed/live,R,2023,2023-04-08T17:00:00Z,2023-04-08,False,3,True,N,Y,N,44-725370-2023-04-08,2023,day,9,False,120,3,3,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,7,True,False,1,1,2,0.333,459,Dayton Dragons,/api/v1/teams/459,2,False,False,1,2,1,0.667,437,Lake County Captains,/api/v1/teams/437,2023,4,8
2023-04-08T17:05:00Z,722400,/api/v1.1/game/722400/feed/live,R,2023,2023-04-08T17:05:00Z,2023-04-08,False,2,True,N,Y,N,44-722400-2023-04-08,2023,day,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,4,True,False,1,2,0,1.0,499,Lansing Lugnuts,/api/v1/teams/499,1,False,False,1,0,2,0.0,456,Great Lakes Loons,/api/v1/teams/456,2023,4,8
2023-04-08T18:00:00Z,727437,/api/v1.1/game/727437/feed/live,R,2023,2023-04-08T18:00:00Z,2023-04-08,False,2,True,N,Y,N,44-727437-2023-04-08,2023,day,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,8,True,False,1,1,1,0.5,427,Jersey Shore BlueClaws,/api/v1/teams/427,6,False,False,1,1,1,0.5,453,Brooklyn Cyclones,/api/v1/teams/453,2023,4,8
2023-04-08T18:00:00Z,722163,/api/v1.1/game/722163/feed/live,R,2023,2023-04-08T18:00:00Z,2023-04-08,False,3,True,N,Y,N,44-722163-2023-04-08,2023,day,9,False,120,3,3,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,1,False,False,1,0,3,0.0,584,Fort Wayne TinCaps,/api/v1/teams/584,3,True,False,1,3,0,1.0,582,West Michigan Whitecaps,/api/v1/teams/582,2023,4,8
2023-04-08T20:05:00Z,727173,/api/v1.1/game/727173/feed/live,R,2023,2023-04-08T20:05:00Z,2023-04-08,False,2,True,N,Y,N,44-727173-2023-04-08,2023,day,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5,True,False,1,1,1,0.5,477,Greensboro Grasshoppers,/api/v1/teams/477,3,False,False,1,1,1,0.5,537,Hudson Valley Renegades,/api/v1/teams/537,2023,4,8
2023-04-08T20:05:00Z,725245,/api/v1.1/game/725245/feed/live,R,2023,2023-04-08T20:05:00Z,2023-04-08,False,2,True,N,Y,N,44-725245-2023-04-08,2023,day,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2,False,False,1,1,1,0.5,572,Wisconsin Timber Rattlers,/api/v1/teams/572,4,True,False,1,1,1,0.5,554,Beloit Sky Carp,/api/v1/teams/554,2023,4,8
2023-04-08T21:05:00Z,727626,/api/v1.1/game/727626/feed/live,R,2023,2023-04-08T21:05:00Z,2023-04-08,False,2,True,Y,Y,N,44-727626-2023-04-08,2023,night,7,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2,False,False,1,0,2,0.0,426,Wilmington Blue Rocks,/api/v1/teams/426,8,True,False,1,2,0,1.0,488,Aberdeen IronBirds,/api/v1/teams/488,2023,4,8
2023-04-08T21:10:00Z,729531,/api/v1.1/game/729531/feed/live,R,2023,2023-04-08T21:10:00Z,2023-04-08,False,3,True,Y,Y,N,44-729531-2023-04-08,2023,night,7,False,120,3,3,Regular Season,S,N,Normal Game,Makeup of 4/6 PPD,Final,F,Final,F,True,F,8,True,False,1,1,2,0.333,426,Wilmington Blue Rocks,/api/v1/teams/426,4,False,False,1,2,1,0.667,488,Aberdeen IronBirds,/api/v1/teams/488,2023,4,8
2023-04-08T22:00:00Z,724669,/api/v1.1/game/724669/feed/live,R,2023,2023-04-08T22:00:00Z,2023-04-08,False,3,True,N,Y,N,44-724669-2023-04-08,2023,day,9,False,120,3,3,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,4,False,False,1,2,1,0.667,259,Fresno Grizzlies,/api/v1/teams/259,5,True,False,1,1,2,0.333,476,San Jose Giants,/api/v1/teams/476,2023,4,8
2023-04-08T22:00:00Z,730217,/api/v1.1/game/730217/feed/live,R,2023,2023-04-08T22:00:00Z,2023-04-08,False,3,True,N,E,N,44-730217-2023-04-08,2023,night,9,False,120,3,3,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,6,True,False,1,2,1,0.667,479,Jupiter Hammerheads,/api/v1/teams/479,4,False,False,1,1,2,0.333,279,Palm Beach Cardinals,/api/v1/teams/279,2023,4,8
2023-04-08T22:00:00Z,729886,/api/v1.1/game/729886/feed/live,R,2023,2023-04-08T22:00:00Z,2023-04-08,False,3,True,N,E,N,44-729886-2023-04-08,2023,night,9,False,120,3,3,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5,False,False,1,1,2,0.333,424,Dunedin Blue Jays,/api/v1/teams/424,8,True,False,1,2,1,0.667,509,Fort Myers Mighty Mussels,/api/v1/teams/509,2023,4,8
