date,game_pk,link,game_type,season,game_date,official_date,is_tie,game_number,public_facing,double_header,gameday_type,tiebreaker,calendar_event_id,season_display,day_night,scheduled_innings,reverse_home_away_status,inning_break_length,games_in_series,series_game_number,series_description,record_source,if_necessary,if_necessary_description,description,status_abstract_game_state,status_coded_game_state,status_detailed_state,status_status_code,status_start_time_tbd,status_abstract_game_code,teams_away_score,teams_away_is_winner,teams_away_spit_squad,teams_away_series_number,teams_away_league_record_wins,teams_away_league_record_losses,teams_away_league_record_pct,teams_away_team_id,teams_away_team_name,teams_away_team_link,teams_home_score,teams_home_is_winner,teams_home_spit_squad,teams_home_series_number,teams_home_league_record_wins,teams_home_league_record_losses,teams_home_league_record_pct,teams_home_team_id,teams_home_team_name,teams_home_team_link,game_year,game_month,game_day
2023-04-07T22:00:00Z,725642,/api/v1.1/game/725642/feed/live,R,2023,2023-04-07T22:00:00Z,2023-04-07,False,2,True,N,Y,N,44-725642-2023-04-07,2023,night,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,0,False,False,1,0,2,0.0,505,Binghamton Rumble Ponies,/api/v1/teams/505,2,True,False,1,2,0,1.0,546,Portland Sea Dogs,/api/v1/teams/546,2023,4,7
2023-04-07T22:35:00Z,723954,/api/v1.1/game/723954/feed/live,R,2023,2023-04-07T22:35:00Z,2023-04-07,False,1,True,N,Y,N,44-723954-2023-04-07,2023,night,9,False,120,3,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5,False,False,1,0,1,0.0,547,Harrisburg Senators,/api/v1/teams/547,6,True,False,1,1,0,1.0,1956,Somerset Patriots,/api/v1/teams/1956,2023,4,7
2023-04-07T23:00:00Z,725105,/api/v1.1/game/725105/feed/live,R,2023,2023-04-07T23:00:00Z,2023-04-07,False,2,True,N,Y,N,44-725105-2023-04-07,2023,night,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,9,False,False,1,1,1,0.5,247,Birmingham Barons,/api/v1/teams/247,10,True,False,1,1,1,0.5,553,Tennessee Smokies,/api/v1/teams/553,2023,4,7
2023-04-07T23:05:00Z,724465,/api/v1.1/game/724465/feed/live,R,2023,2023-04-07T23:05:00Z,2023-04-07,False,2,True,N,Y,N,44-724465-2023-04-07,2023,night,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,4,False,False,1,1,1,0.5,106,Erie SeaWolves,/api/v1/teams/106,6,True,False,1,1,1,0.5,402,Akron RubberDucks,/api/v1/teams/402,2023,4,7
2023-04-07T23:10:00Z,725707,/api/v1.1/game/725707/feed/live,R,2023,2023-04-07T23:10:00Z,2023-04-07,False,2,True,N,Y,N,44-725707-2023-04-07,2023,night,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5,True,False,1,2,0,1.0,418,Bowie Baysox,/api/v1/teams/418,3,False,False,1,0,2,0.0,538,Hartford Yard Goats,/api/v1/teams/538,2023,4,7
2023-04-07T23:35:00Z,728868,/api/v1.1/game/728868/feed/live,R,2023,2023-04-07T23:35:00Z,2023-04-07,False,2,True,N,Y,N,44-728868-2023-04-07,2023,night,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2,True,False,1,2,0,1.0,3898,Wichita Wind Surge,/api/v1/teams/3898,0,False,False,1,0,2,0.0,440,Springfield Cardinals,/api/v1/teams/440,2023,4,7
2023-04-07T23:35:00Z,721015,/api/v1.1/game/721015/feed/live,R,2023,2023-04-07T23:35:00Z,2023-04-07,False,1,True,N,Y,N,44-721015-2023-04-07,2023,night,9,False,120,3,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,6,True,False,1,1,0,1.0,421,Montgomery Biscuits,/api/v1/teams/421,1,False,False,1,0,1,0.0,4124,Pensacola Blue Wahoos,/api/v1/teams/4124,2023,4,7
2023-04-07T23:35:00Z,721150,/api/v1.1/game/721150/feed/live,R,2023,2023-04-07T23:35:00Z,2023-04-07,False,1,True,N,Y,N,44-721150-2023-04-07,2023,night,9,False,120,3,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3,True,False,1,1,0,1.0,5015,Biloxi Shuckers,/api/v1/teams/5015,0,False,False,1,0,1,0.0,430,Mississippi Braves,/api/v1/teams/430,2023,4,7
2023-04-08T00:05:00Z,728802,/api/v1.1/game/728802/feed/live,R,2023,2023-04-08T00:05:00Z,2023-04-07,False,2,True,N,Y,N,44-728802-2023-04-07,2023,night,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2,True,False,1,1,1,0.5,510,San Antonio Missions,/api/v1/teams/510,0,False,False,1,1,1,0.5,260,Tulsa Drillers,/api/v1/teams/260,2023,4,7
2023-04-08T00:05:00Z,729008,/api/v1.1/game/729008/feed/live,R,2023,2023-04-08T00:05:00Z,2023-04-07,False,2,True,N,Y,N,44-729008-2023-04-07,2023,night,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,8,True,False,1,1,1,0.5,237,Midland RockHounds,/api/v1/teams/237,5,False,False,1,1,1,0.5,1350,Northwest Arkansas Naturals,/api/v1/teams/1350,2023,4,7
2023-04-08T00:05:00Z,729147,/api/v1.1/game/729147/feed/live,R,2023,2023-04-08T00:05:00Z,2023-04-07,False,2,True,N,Y,N,44-729147-2023-04-07,2023,night,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3,True,False,1,1,1,0.5,5368,Amarillo Sod Poodles,/api/v1/teams/5368,1,False,False,1,1,1,0.5,540,Frisco RoughRiders,/api/v1/teams/540,2023,4,7
2023-04-07T22:35:00Z,724026,/api/v1.1/game/724026/feed/live,R,2023,2023-04-07T22:35:00Z,2023-04-08,False,2,True,N,Y,N,44-724026-2023-04-07,2023,night,7,False,120,3,1,Regular Season,S,N,Normal Game,,Final,D,Postponed,DR,False,F,,,False,1,0,1,0.0,522,Reading Fightin Phils,/api/v1/teams/522,,,False,1,1,0,1.0,3410,Richmond Flying Squirrels,/api/v1/teams/3410,2023,4,7
2023-04-07T23:35:00Z,720940,/api/v1.1/game/720940/feed/live,R,2023,2023-04-07T23:35:00Z,2023-04-08,False,3,True,N,Y,N,44-720940-2023-04-07,2023,night,7,False,120,3,2,Regular Season,S,N,Normal Game,,Final,D,Postponed,DR,False,F,,,False,1,2,0,1.0,498,Chattanooga Lookouts,/api/v1/teams/498,,,False,1,0,2,0.0,559,Rocket City Trash Pandas,/api/v1/teams/559,2023,4,7
2023-04-08T00:05:00Z,729214,/api/v1.1/game/729214/feed/live,R,2023,2023-04-08T00:05:00Z,2023-04-08,False,3,True,N,Y,N,44-729214-2023-04-07,2023,night,7,False,120,3,2,Regular Season,S,N,Normal Game,,Final,D,Postponed,DI,False,F,,,False,1,2,0,1.0,574,Arkansas Travelers,/api/v1/teams/574,,,False,1,0,2,0.0,482,Corpus Christi Hooks,/api/v1/teams/482,2023,4,7
2023-04-08T17:00:00Z,724397,/api/v1.1/game/724397/feed/live,R,2023,2023-04-08T17:00:00Z,2023-04-08,False,3,True,N,Y,N,44-724397-2023-04-08,2023,day,9,False,120,3,3,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,4,True,False,1,3,0,1.0,463,New Hampshire Fisher Cats,/api/v1/teams/463,2,False,False,1,0,3,0.0,452,Altoona Curve,/api/v1/teams/452,2023,4,8
2023-04-08T17:00:00Z,725643,/api/v1.1/game/725643/feed/live,R,2023,2023-04-08T17:00:00Z,2023-04-08,False,3,True,N,Y,N,44-725643-2023-04-08,2023,day,9,False,120,3,3,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3,False,False,1,0,3,0.0,505,Binghamton Rumble Ponies,/api/v1/teams/505,13,True,False,1,3,0,1.0,546,Portland Sea Dogs,/api/v1/teams/546,2023,4,8
2023-04-08T17:10:00Z,725706,/api/v1.1/game/725706/feed/live,R,2023,2023-04-08T17:10:00Z,2023-04-08,False,3,True,N,Y,N,44-725706-2023-04-08,2023,day,9,False,120,3,3,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5,False,False,1,2,1,0.667,418,Bowie Baysox,/api/v1/teams/418,6,True,False,1,1,2,0.333,538,Hartford Yard Goats,/api/v1/teams/538,2023,4,8
2023-04-08T20:00:00Z,723955,/api/v1.1/game/723955/feed/live,R,2023,2023-04-08T20:00:00Z,2023-04-08,False,2,True,Y,Y,N,44-723955-2023-04-08,2023,night,7,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,0,False,False,1,0,2,0.0,547,Harrisburg Senators,/api/v1/teams/547,5,True,False,1,2,0,1.0,1956,Somerset Patriots,/api/v1/teams/1956,2023,4,8
2023-04-08T20:05:00Z,723956,/api/v1.1/game/723956/feed/live,R,2023,2023-04-08T20:05:00Z,2023-04-08,False,3,True,Y,Y,N,44-723956-2023-04-08,2023,night,7,False,120,3,3,Regular Season,S,N,Normal Game,Makeup of 4/6 PPD,Final,F,Final,F,True,F,3,True,False,1,1,2,0.333,547,Harrisburg Senators,/api/v1/teams/547,0,False,False,1,2,1,0.667,1956,Somerset Patriots,/api/v1/teams/1956,2023,4,8
2023-04-08T20:05:00Z,724027,/api/v1.1/game/724027/feed/live,R,2023,2023-04-08T20:05:00Z,2023-04-08,False,1,True,Y,Y,N,44-724027-2023-04-08,2023,night,7,False,120,3,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3,False,False,1,0,1,0.0,522,Reading Fightin Phils,/api/v1/teams/522,4,True,False,1,1,0,1.0,3410,Richmond Flying Squirrels,/api/v1/teams/3410,2023,4,8
2023-04-08T20:10:00Z,724026,/api/v1.1/game/724026/feed/live,R,2023,2023-04-08T20:10:00Z,2023-04-08,False,2,True,Y,Y,N,44-724026-2023-04-08,2023,night,7,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,True,F,2,False,False,1,0,2,0.0,522,Reading Fightin Phils,/api/v1/teams/522,3,True,False,1,2,0,1.0,3410,Richmond Flying Squirrels,/api/v1/teams/3410,2023,4,8
2023-04-08T21:05:00Z,720939,/api/v1.1/game/720939/feed/live,R,2023,2023-04-08T21:05:00Z,2023-04-08,False,2,True,Y,Y,N,44-720939-2023-04-08,2023,night,7,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,7,True,False,1,2,0,1.0,498,Chattanooga Lookouts,/api/v1/teams/498,5,False,False,1,0,2,0.0,559,Rocket City Trash Pandas,/api/v1/teams/559,2023,4,8
2023-04-08T21:10:00Z,720940,/api/v1.1/game/720940/feed/live,R,2023,2023-04-08T21:10:00Z,2023-04-08,False,3,True,Y,Y,N,44-720940-2023-04-08,2023,night,7,False,120,3,3,Regular Season,S,N,Normal Game,Makeup of 4/7 PPD,Final,F,Final,F,True,F,0,False,False,1,2,1,0.667,498,Chattanooga Lookouts,/api/v1/teams/498,3,True,False,1,1,2,0.333,559,Rocket City Trash Pandas,/api/v1/teams/559,2023,4,8
2023-04-08T22:05:00Z,724468,/api/v1.1/game/724468/feed/live,R,2023,2023-04-08T22:05:00Z,2023-04-08,False,3,True,N,Y,N,44-724468-2023-04-08,2023,night,9,False,120,3,3,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3,True,False,1,2,1,0.667,106,Erie SeaWolves,/api/v1/teams/106,2,False,False,1,1,2,0.333,402,Akron RubberDucks,/api/v1/teams/402,2023,4,8
2023-04-08T22:05:00Z,729215,/api/v1.1/game/729215/feed/live,R,2023,2023-04-08T22:05:00Z,2023-04-08,False,2,True,Y,Y,N,44-729215-2023-04-08,2023,night,7,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5,True,False,1,2,0,1.0,574,Arkansas Travelers,/api/v1/teams/574,0,False,False,1,0,2,0.0,482,Corpus Christi Hooks,/api/v1/teams/482,2023,4,8
2023-04-08T22:10:00Z,729214,/api/v1.1/game/729214/feed/live,R,2023,2023-04-08T22:10:00Z,2023-04-08,False,3,True,Y,Y,N,44-729214-2023-04-08,2023,night,7,False,120,3,3,Regular Season,S,N,Normal Game,Makeup of 4/7 PPD,Final,F,Final,F,True,F,9,True,False,1,3,0,1.0,574,Arkansas Travelers,/api/v1/teams/574,8,False,False,1,0,3,0.0,482,Corpus Christi Hooks,/api/v1/teams/482,2023,4,8
2023-04-08T23:00:00Z,725102,/api/v1.1/game/725102/feed/live,R,2023,2023-04-08T23:00:00Z,2023-04-08,False,3,True,N,Y,N,44-725102-2023-04-08,2023,night,9,False,120,3,3,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,0,False,False,1,1,2,0.333,247,Birmingham Barons,/api/v1/teams/247,6,True,False,1,2,1,0.667,553,Tennessee Smokies,/api/v1/teams/553,2023,4,8
2023-04-08T23:05:00Z,729007,/api/v1.1/game/729007/feed/live,R,2023,2023-04-08T23:05:00Z,2023-04-08,False,3,True,N,Y,N,44-729007-2023-04-08,2023,night,9,False,120,3,3,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,4,True,False,1,2,1,0.667,237,Midland RockHounds,/api/v1/teams/237,0,False,False,1,1,2,0.333,1350,Northwest Arkansas Naturals,/api/v1/teams/1350,2023,4,8
2023-04-08T23:05:00Z,728871,/api/v1.1/game/728871/feed/live,R,2023,2023-04-08T23:05:00Z,2023-04-08,False,3,True,N,Y,N,44-728871-2023-04-08,2023,night,9,False,120,3,3,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,4,False,False,1,2,1,0.667,3898,Wichita Wind Surge,/api/v1/teams/3898,9,True,False,1,1,2,0.333,440,Springfield Cardinals,/api/v1/teams/440,2023,4,8
2023-04-08T23:05:00Z,721006,/api/v1.1/game/721006/feed/live,R,2023,2023-04-08T23:05:00Z,2023-04-08,False,2,True,N,Y,N,44-721006-2023-04-08,2023,night,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,7,False,False,1,1,1,0.5,421,Montgomery Biscuits,/api/v1/teams/421,12,True,False,1,1,1,0.5,4124,Pensacola Blue Wahoos,/api/v1/teams/4124,2023,4,8
2023-04-08T23:05:00Z,721152,/api/v1.1/game/721152/feed/live,R,2023,2023-04-08T23:05:00Z,2023-04-08,False,2,True,N,Y,N,44-721152-2023-04-08,2023,night,9,False,120,3,2,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,6,False,False,1,1,1,0.5,5015,Biloxi Shuckers,/api/v1/teams/5015,11,True,False,1,1,1,0.5,430,Mississippi Braves,/api/v1/teams/430,2023,4,8
2023-04-09T00:05:00Z,728800,/api/v1.1/game/728800/feed/live,R,2023,2023-04-09T00:05:00Z,2023-04-08,False,3,True,N,Y,N,44-728800-2023-04-08,2023,night,9,False,120,3,3,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,2,False,False,1,1,2,0.333,510,San Antonio Missions,/api/v1/teams/510,5,True,False,1,2,1,0.667,260,Tulsa Drillers,/api/v1/teams/260,2023,4,8
2023-04-09T00:05:00Z,729143,/api/v1.1/game/729143/feed/live,R,2023,2023-04-09T00:05:00Z,2023-04-08,False,3,True,N,Y,N,44-729143-2023-04-08,2023,night,9,False,120,3,3,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5,True,False,1,2,1,0.667,5368,Amarillo Sod Poodles,/api/v1/teams/5368,3,False,False,1,1,2,0.333,540,Frisco RoughRiders,/api/v1/teams/540,2023,4,8
2023-04-09T17:35:00Z,724029,/api/v1.1/game/724029/feed/live,R,2023,2023-04-09T17:35:00Z,2023-04-09,False,3,True,N,Y,N,44-724029-2023-04-09,2023,day,9,False,120,3,3,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,3,False,False,1,0,3,0.0,522,Reading Fightin Phils,/api/v1/teams/522,7,True,False,1,3,0,1.0,3410,Richmond Flying Squirrels,/api/v1/teams/3410,2023,4,9
2023-04-09T19:05:00Z,721148,/api/v1.1/game/721148/feed/live,R,2023,2023-04-09T19:05:00Z,2023-04-09,False,3,True,N,Y,N,44-721148-2023-04-09,2023,day,9,False,120,3,3,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,4,True,False,1,2,1,0.667,5015,Biloxi Shuckers,/api/v1/teams/5015,0,False,False,1,1,2,0.333,430,Mississippi Braves,/api/v1/teams/430,2023,4,9
2023-04-09T21:05:00Z,721009,/api/v1.1/game/721009/feed/live,R,2023,2023-04-09T21:05:00Z,2023-04-09,False,3,True,N,Y,N,44-721009-2023-04-09,2023,day,9,False,120,3,3,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,6,True,False,1,2,1,0.667,421,Montgomery Biscuits,/api/v1/teams/421,3,False,False,1,1,2,0.333,4124,Pensacola Blue Wahoos,/api/v1/teams/4124,2023,4,9
2023-04-11T22:05:00Z,724192,/api/v1.1/game/724192/feed/live,R,2023,2023-04-11T22:05:00Z,2023-04-11,False,1,True,N,Y,N,44-724192-2023-04-11,2023,night,9,False,120,6,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,9,True,False,2,1,3,0.25,452,Altoona Curve,/api/v1/teams/452,1,False,False,2,2,2,0.5,106,Erie SeaWolves,/api/v1/teams/106,2023,4,11
2023-04-11T22:30:00Z,724128,/api/v1.1/game/724128/feed/live,R,2023,2023-04-11T22:30:00Z,2023-04-11,False,1,True,N,Y,N,44-724128-2023-04-11,2023,night,9,False,120,6,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5,True,False,2,4,0,1.0,3410,Richmond Flying Squirrels,/api/v1/teams/3410,1,False,False,2,1,3,0.25,547,Harrisburg Senators,/api/v1/teams/547,2023,4,11
2023-04-11T22:35:00Z,724259,/api/v1.1/game/724259/feed/live,R,2023,2023-04-11T22:35:00Z,2023-04-11,False,1,True,N,Y,N,44-724259-2023-04-11,2023,night,9,False,120,6,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,7,True,False,2,2,2,0.5,402,Akron RubberDucks,/api/v1/teams/402,4,False,False,2,2,2,0.5,418,Bowie Baysox,/api/v1/teams/418,2023,4,11
2023-04-11T22:35:00Z,724062,/api/v1.1/game/724062/feed/live,R,2023,2023-04-11T22:35:00Z,2023-04-11,False,1,True,N,Y,N,44-724062-2023-04-11,2023,night,9,False,120,6,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,9,True,False,2,4,0,1.0,546,Portland Sea Dogs,/api/v1/teams/546,7,False,False,2,3,1,0.75,463,New Hampshire Fisher Cats,/api/v1/teams/463,2023,4,11
2023-04-11T22:35:00Z,724331,/api/v1.1/game/724331/feed/live,R,2023,2023-04-11T22:35:00Z,2023-04-11,False,1,True,N,Y,N,44-724331-2023-04-11,2023,night,9,False,120,6,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,7,True,False,2,3,1,0.75,1956,Somerset Patriots,/api/v1/teams/1956,6,False,False,2,0,4,0.0,505,Binghamton Rumble Ponies,/api/v1/teams/505,2023,4,11
2023-04-11T22:45:00Z,725770,/api/v1.1/game/725770/feed/live,R,2023,2023-04-11T22:45:00Z,2023-04-11,False,1,True,N,Y,N,44-725770-2023-04-11,2023,night,9,False,120,6,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,8,True,False,2,2,2,0.5,538,Hartford Yard Goats,/api/v1/teams/538,6,False,False,2,0,4,0.0,522,Reading Fightin Phils,/api/v1/teams/522,2023,4,11
2023-04-11T23:00:00Z,729285,/api/v1.1/game/729285/feed/live,R,2023,2023-04-11T23:00:00Z,2023-04-11,False,1,True,N,Y,N,44-729285-2023-04-11,2023,night,9,False,120,6,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5,False,False,2,1,3,0.25,440,Springfield Cardinals,/api/v1/teams/440,6,True,False,2,4,0,1.0,574,Arkansas Travelers,/api/v1/teams/574,2023,4,11
2023-04-11T23:15:00Z,721218,/api/v1.1/game/721218/feed/live,R,2023,2023-04-11T23:15:00Z,2023-04-11,False,1,True,N,Y,N,44-721218-2023-04-11,2023,night,9,False,120,6,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,5,True,False,2,2,2,0.5,430,Mississippi Braves,/api/v1/teams/430,2,False,False,2,2,2,0.5,498,Chattanooga Lookouts,/api/v1/teams/498,2023,4,11
2023-04-11T23:30:00Z,729082,/api/v1.1/game/729082/feed/live,R,2023,2023-04-11T23:30:00Z,2023-04-11,False,1,True,N,Y,N,44-729082-2023-04-11,2023,night,9,False,120,6,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,8,False,False,2,2,2,0.5,260,Tulsa Drillers,/api/v1/teams/260,10,True,False,2,3,1,0.75,237,Midland RockHounds,/api/v1/teams/237,2023,4,11
2023-04-11T23:35:00Z,721081,/api/v1.1/game/721081/feed/live,R,2023,2023-04-11T23:35:00Z,2023-04-11,False,1,True,N,Y,N,44-721081-2023-04-11,2023,night,9,False,120,6,1,Regular Season,S,N,Normal Game,,Final,F,Final,F,False,F,1,False,False,2,2,2,0.5,553,Tennessee Smokies,/api/v1/teams/553,5,True,False,2,3,1,0.75,421,Montgomery Biscuits,/api/v1/teams/421,2023,4,11
